book_slug,book_title,speech_index,speech_title,speaker,section,source_file,output_file
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,25,Chief Joseph Surrenders,,WAR AND REVOLUTION SPEECHES,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/025_chief-joseph-surrenders.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,26,President Woodrow Wilson Presents an Ideal to the War Congress,President Woodrow Wilson,WAR AND REVOLUTION SPEECHES,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/026_president-woodrow-wilson-presents-an-ideal-to-the-war-congress.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,27,Lenin Defends Proletarian Dictatorship,Lenin,WAR AND REVOLUTION SPEECHES,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/027_lenin-defends-proletarian-dictatorship.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,28,Mussolini Justifies His Invasion of Ethiopia,Mussolini,WAR AND REVOLUTION SPEECHES,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/028_mussolini-justifies-his-invasion-of-ethiopia.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,29,Hitler Declares Germany's Intentions,Hitler,WAR AND REVOLUTION SPEECHES,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/029_hitler-declares-germany-s-intentions.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,30,Winston Churchill Braces Britons to Their Task,Winston Churchill,WAR AND REVOLUTION SPEECHES,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/030_winston-churchill-braces-britons-to-their-task.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,31,"Churchill Rallies the British People after the ""Miracle of Deliverance"" at Dunkirk",Churchill,WAR AND REVOLUTION SPEECHES,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/031_churchill-rallies-the-british-people-after-the-miracle-of-deliverance-at-dunkirk.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,32,Stalin Commands the Soviet Peoples to Scorch the Earth Being Taken by Hitler's Troops,Stalin,WAR AND REVOLUTION SPEECHES,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/032_stalin-commands-the-soviet-peoples-to-scorch-the-earth-being-taken-by-hitler-s-troops.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,33,President Franklin D. Roosevelt Asks Congress to Declare War on Japan,President Franklin D. Roosevelt,WAR AND REVOLUTION SPEECHES,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/033_president-franklin-d-roosevelt-asks-congress-to-declare-war-on-japan.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,34,General Montgomery Takes Command and Draws the Line at El Alamein,General Montgomery,WAR AND REVOLUTION SPEECHES,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/034_general-montgomery-takes-command-and-draws-the-line-at-el-alamein.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,35,Prime Minister Margaret Thatcher Acts to Defend the Falkland Islands,Prime Minister Margaret Thatcher,WAR AND REVOLUTION SPEECHES,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/035_prime-minister-margaret-thatcher-acts-to-defend-the-falkland-islands.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,36,Israel's Yitzhak Rabin Shakes Hands with His Lifelong Enemy,Israel's Yitzhak Rabin,WAR AND REVOLUTION SPEECHES,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/036_israel-s-yitzhak-rabin-shakes-hands-with-his-lifelong-enemy.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,37,Mark Antony Urges Mourners to Vengeance over the Body of Julius Caesar,,TRIBUTES AND EULOGIES,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/037_mark-antony-urges-mourners-to-vengeance-over-the-body-of-julius-caesar.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,38,Edmund Burke Laments the Death of Marie Antoinette,,TRIBUTES AND EULOGIES,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/038_edmund-burke-laments-the-death-of-marie-antoinette.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,39,Henry Lee Remembers George Washington,,TRIBUTES AND EULOGIES,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/039_henry-lee-remembers-george-washington.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,40,Daniel Webster Puts a Speech in the Mouth of John Adams,,TRIBUTES AND EULOGIES,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/040_daniel-webster-puts-a-speech-in-the-mouth-of-john-adams.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,41,Senator George Graham Vest Offers a Tribute to the Dog,,TRIBUTES AND EULOGIES,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/041_senator-george-graham-vest-offers-a-tribute-to-the-dog.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,42,Ralph Waldo Emerson Commemorates the Centennial of Robert Burns,,TRIBUTES AND EULOGIES,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/042_ralph-waldo-emerson-commemorates-the-centennial-of-robert-burns.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,43,Frederick Douglass Cuts through the Lincoln Myth to Consider the Man,,TRIBUTES AND EULOGIES,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/043_frederick-douglass-cuts-through-the-lincoln-myth-to-consider-the-man.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,44,Humanist Robert Green Ingersoll Speaks at His Brother's Grave,Humanist Robert Green Ingersoll,TRIBUTES AND EULOGIES,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/044_humanist-robert-green-ingersoll-speaks-at-his-brother-s-grave.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,45,James Blaine of Maine Eulogizes Assassinated President Garfield,,TRIBUTES AND EULOGIES,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/045_james-blaine-of-maine-eulogizes-assassinated-president-garfield.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,46,Jane Addams Praises George Washington,,TRIBUTES AND EULOGIES,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/046_jane-addams-praises-george-washington.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,47,Rabbi Stephen S. Wise Offers a Tribute to Lincoln,,TRIBUTES AND EULOGIES,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/047_rabbi-stephen-s-wise-offers-a-tribute-to-lincoln.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,48,Will Rogers Eulogizes Woodrow Wilson,,TRIBUTES AND EULOGIES,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/048_will-rogers-eulogizes-woodrow-wilson.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,49,Prime Minister Stanley Baldwin Toasts a Lexicographer,,TRIBUTES AND EULOGIES,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/049_prime-minister-stanley-baldwin-toasts-a-lexicographer.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,50,George Bernard Shaw Salutes His Friend Albert Einstein,,TRIBUTES AND EULOGIES,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/050_george-bernard-shaw-salutes-his-friend-albert-einstein.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,51,India's Prime Minister Jawaharlal Nehru Delivers the Eulogy for Gandhi,,TRIBUTES AND EULOGIES,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/051_india-s-prime-minister-jawaharlal-nehru-delivers-the-eulogy-for-gandhi.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,52,"John F. Kennedy, in Praise of Robert Frost, Celebrates the Arts in America","John F. Kennedy, in Praise of Robert Frost,",TRIBUTES AND EULOGIES,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/052_john-f-kennedy-in-praise-of-robert-frost-celebrates-the-arts-in-america.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,53,"Senator Robert F. Kennedy Speaks after the Assassination of Reverend Martin Luther King, Jr.",Senator Robert F. Kennedy,TRIBUTES AND EULOGIES,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/053_senator-robert-f-kennedy-speaks-after-the-assassination-of-reverend-martin-luther-king-jr.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,54,"President Richard M. Nixon Defines ""Politician"" in Eulogizing Senator Everett Dirksen",President Richard M. Nixon,TRIBUTES AND EULOGIES,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/054_president-richard-m-nixon-defines-politician-in-eulogizing-senator-everett-dirksen.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,55,President Jimmy Carter Salutes His Good Friend Hubert H. Humphrey,,TRIBUTES AND EULOGIES,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/055_president-jimmy-carter-salutes-his-good-friend-hubert-h-humphrey.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,56,Senator Daniel P. Moynihan Spoofs Abstractionist Art at a Dedication Ceremony,,TRIBUTES AND EULOGIES,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/056_senator-daniel-p-moynihan-spoofs-abstractionist-art-at-a-dedication-ceremony.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,57,"Actor-Director Orson Welles Eulogizes Another Hollywood Legend, Darryl F. Zanuck",,TRIBUTES AND EULOGIES,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/057_actor-director-orson-welles-eulogizes-another-hollywood-legend-darryl-f-zanuck.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,58,"Secretary Jack Kemp, Saluting Winston Churchill, Applies the Munich Analogy to Kuwait",,TRIBUTES AND EULOGIES,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/058_secretary-jack-kemp-saluting-winston-churchill-applies-the-munich-analogy-to-kuwait.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,59,President Boris Yeltsin of Russia Eulogizes Victims of Communism's Final Power Play,,TRIBUTES AND EULOGIES,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/059_president-boris-yeltsin-of-russia-eulogizes-victims-of-communism-s-final-power-play.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,60,"Senate Leader Robert Dole Remembers Richard Nixon as ""One of Us""",,TRIBUTES AND EULOGIES,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/060_senate-leader-robert-dole-remembers-richard-nixon-as-one-of-us.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,61,Cicero Rails against Catiline and His Conspiracies,,DEBATES AND ARGUMENTATION,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/061_cicero-rails-against-catiline-and-his-conspiracies.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,62,"Lord General Oliver Cromwell Orders the ""Rump Parliament"" Out of the House",,DEBATES AND ARGUMENTATION,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/062_lord-general-oliver-cromwell-orders-the-rump-parliament-out-of-the-house.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,63,A Youthful William Pitt the Elder Debates the Merits of Age,,DEBATES AND ARGUMENTATION,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/063_a-youthful-william-pitt-the-elder-debates-the-merits-of-age.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,64,William Pitt the Younger and Charles Fox Disagree on Napoleon's Offers of Peace,,DEBATES AND ARGUMENTATION,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/064_william-pitt-the-younger-and-charles-fox-disagree-on-napoleon-s-offers-of-peace.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,65,Senator Daniel Webster Backs the Union in His Reply to Senator Hayne,,DEBATES AND ARGUMENTATION,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/065_senator-daniel-webster-backs-the-union-in-his-reply-to-senator-hayne.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,66,Senator John C. Calhoun Fights the Expunging of His Criticism of President Andrew Jackson,,DEBATES AND ARGUMENTATION,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/066_senator-john-c-calhoun-fights-the-expunging-of-his-criticism-of-president-andrew-jackson.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,67,"Abolitionist Charles Sumner Excoriates Two Senate Colleagues on the Issue of ""Bloody Kansas""",,DEBATES AND ARGUMENTATION,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/067_abolitionist-charles-sumner-excoriates-two-senate-colleagues-on-the-issue-of-bloody-kansas.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,68,"Senator Stephen Douglas Differs with Lincoln on the ""Popular Sovereignty"" Decision on Slavery",,DEBATES AND ARGUMENTATION,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/068_senator-stephen-douglas-differs-with-lincoln-on-the-popular-sovereignty-decision-on-slavery.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,69,John Cabell Breckinridge Disputes Colonel E. D. Baker's Charge of Treason,,DEBATES AND ARGUMENTATION,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/069_john-cabell-breckinridge-disputes-colonel-e-d-baker-s-charge-of-treason.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,70,Henry Cabot Lodge Speaks on the League of Nations,Henry Cabot Lodge,DEBATES AND ARGUMENTATION,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/070_henry-cabot-lodge-speaks-on-the-league-of-nations.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,71,Emperor Haile Selassie of Ethiopia Appeals to the League of Nations to Stop Aggression,,DEBATES AND ARGUMENTATION,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/071_emperor-haile-selassie-of-ethiopia-appeals-to-the-league-of-nations-to-stop-aggression.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,72,Candidates Nixon and Kennedy Meet in the First Televised Presidential Debate,,DEBATES AND ARGUMENTATION,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/072_candidates-nixon-and-kennedy-meet-in-the-first-televised-presidential-debate.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,73,Senators Dan Quayle and Lloyd Bentsen Clash on Qualifications for the Presidency,,DEBATES AND ARGUMENTATION,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/073_senators-dan-quayle-and-lloyd-bentsen-clash-on-qualifications-for-the-presidency.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,74,Martin Luther Addresses the Diet of Worms,,TRIALS,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/074_martin-luther-addresses-the-diet-of-worms.md
